radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,255,1,6120,28293,0,27.720339,50.575401,31702,200,1,1339325674,1354265770,0
GSM,255,1,6120,28622,0,27.78316,50.560299,15060,6,1,1339325674,1354265770,0
GSM,255,1,6120,4041,0,27.726398,50.568096,19733,6,1,1339325674,1354266069,0
GSM,255,1,6120,23771,0,28.09708,50.457003,14770,1228,1,1339325909,1354264578,0
GSM,255,1,6120,28083,0,27.918531,50.517407,21370,375,1,1339325909,1400254109,0
GSM,255,1,6120,4032,0,28.093929,50.458934,22024,8,1,1339326043,1354264875,0
GSM,255,1,6120,28081,0,27.972443,50.501248,12892,3,1,1339326233,1354265173,0
GSM,255,1,6120,4112,0,28.058164,50.469789,19877,10,1,1339326233,1354265173,0
GSM,255,1,6120,42743,0,28.207148,50.41197,19521,9,1,1339326513,1354264279,0
GSM,255,1,6120,4111,0,28.184565,50.419425,16173,4,1,1339326513,1354264578,0
GSM,255,1,6120,28541,0,28.450871,50.333888,25032,7,1,1339327272,1354263680,0
GSM,255,1,6120,28542,0,28.361266,50.342132,10653,4,1,1339327272,1396869305,0
GSM,255,1,6120,42741,0,28.329748,50.366066,18037,10,1,1339327633,1354263979,0
GSM,255,1,6120,4031,0,28.257717,50.395061,18640,5,1,1339327633,1354264279,0
GSM,255,1,6120,28772,0,28.307481,50.362493,9629,3,1,1339327633,1354263980,0
GSM,255,1,6120,28091,0,28.115419,50.453413,22359,17,1,1339327633,1354264578,0
GSM,255,1,6120,28543,0,28.358408,50.348598,13377,5,1,1339327633,1354263980,0
GSM,255,1,6120,1133,0,28.479995727539,50.305709838867,1000,1,1,1339306995,1339306995,0
GSM,255,3,23502,151,0,28.495103,50.305024,1002,2,1,1339307949,1339307949,0
GSM,255,3,23502,8151,0,28.481369018555,50.307083129883,1000,1,1,1339307867,1339307867,0
GSM,255,3,23502,1232,0,28.481369018555,50.307083129883,1000,1,1,1339307867,1339307867,0
GSM,255,3,23550,1133,0,28.657154,50.32289,4113,2,1,1339308465,1339308465,0
GSM,255,3,23550,2242,0,28.714828491211,50.319442749023,1000,1,1,1339308464,1339308464,0
GSM,255,3,23502,2043,0,28.767013549805,50.318069458008,1000,1,1,1339308619,1339308619,0
GSM,255,3,23550,1131,0,28.753977,50.307776,3068,2,1,1339308764,1339308764,0
GSM,255,3,23502,2271,0,28.793106079102,50.296096801758,1000,1,1,1339308763,1339308763,0
GSM,255,3,23502,2273,0,28.793106079102,50.296096801758,1000,1,1,1339308764,1339308764,0
GSM,255,3,23502,2272,0,28.713441,50.287884,5733,2,1,1339328751,1339818090,0
GSM,255,3,23550,143,0,28.793106079102,50.296096801758,1000,1,1,1339308764,1339308764,0
GSM,255,3,6120,28942,0,28.883743286133,50.287857055664,1000,1,1,1339309002,1339309002,0
GSM,255,1,6120,28942,0,28.865632,50.293385,11722,6,1,1339329492,1377356337,0
GSM,255,1,6120,28302,0,28.916892,50.310775,8640,6,1,1339329492,1354261885,0
GSM,255,1,6120,28303,0,28.947782,50.310808,14822,6,1,1339329492,1354261885,0
GSM,255,1,6120,24063,0,29.079672,50.338682,5374,3,1,1339309659,1339309659,0
GSM,255,1,6120,4061,0,29.150346,50.334385,10857,7,1,1339329494,1354261287,0
GSM,255,1,6120,13672,0,29.192042,50.340758,19955,13,1,1339329607,1393125904,0
GSM,255,1,6120,13671,0,29.302264,50.358712,19080,15,1,1339329756,1354260990,0
GSM,255,1,6120,28941,0,28.865653,50.302839,16395,7,1,1339329875,1377356337,0
GSM,255,1,6120,28212,0,28.800563,50.289649,7766,7,1,1339329875,1377356337,0
GSM,255,1,6120,4063,0,29.016506,50.315201,15612,7,1,1339329875,1354261586,0
GSM,255,1,6120,28981,0,29.022445678711,50.340042114258,1000,1,1,1339309361,1339309361,0
GSM,255,1,6120,4062,0,28.960131,50.302597,14128,3,1,1339329875,1354261586,0
GSM,255,1,6120,1835,0,29.154281616211,50.330429077148,1000,1,1,1339309660,1339309660,0
GSM,255,1,6120,4021,0,29.209158,50.350551,15896,7,1,1339330155,1354261287,0
GSM,255,1,6120,13673,0,29.289735,50.354978,14133,6,1,1339330155,1354260990,0
GSM,255,1,6120,24094,0,29.410555,50.375373,16023,6,1,1339330199,1354260692,0
GSM,255,1,6120,4093,0,29.404277,50.374465,18723,10,1,1339330367,1400221025,0
GSM,255,1,12504,50017,0,29.380305,50.370381,16964,3,1,1339330444,1339816198,0
GSM,255,1,6120,4091,0,29.619898,50.408369,16807,14,1,1339330672,1354260095,0
GSM,255,1,6120,28021,0,29.381724,50.3701,13896,6,1,1339330722,1354260692,0
GSM,255,1,6120,14282,0,29.328504,50.365682,17083,2,1,1339330722,1354260990,0
GSM,255,3,27027,4553,0,29.521526,50.3959,7538,54,1,1339330761,1492428055,0
GSM,255,6,12504,50015,0,29.604721069336,50.41145324707,1000,1,1,1339310934,1339310934,0
GSM,255,3,27027,4551,0,29.645759,50.401598,3108,34,1,1339330761,1492434852,0
GSM,255,3,27027,6553,0,29.575827,50.405772,12417,96,1,1339330761,1505810026,0
GSM,255,1,6120,4092,0,29.53188,50.397953,17639,8,1,1339330761,1354260095,0
GSM,255,1,1040,29573,0,29.625464,50.408935,15109,8,1,1339330761,1354259405,0
GSM,255,3,23501,651,0,29.604721069336,50.41145324707,1000,1,1,1339310934,1339310934,0
GSM,255,6,12504,50016,0,29.528424,50.396808,5647,9,1,1339330761,1405084613,0
GSM,255,1,1040,45377,0,29.60353,50.40912,9230,7,1,1339330761,1354259796,0
GSM,255,3,23501,4061,0,29.604721069336,50.41145324707,1000,1,1,1339310934,1339310934,0
GSM,255,3,27027,4552,0,29.640984,50.415703,2900,32,1,1339330761,1483887192,0
GSM,255,1,1040,4012,0,29.717907,50.41819,17496,14,1,1339330761,1354259496,0
GSM,255,1,1040,10012,0,29.729963,50.418353,8907,5,1,1339330761,1354241875,0
GSM,255,1,1040,4123,0,29.720609,50.416489,17317,5,1,1339330761,1354259497,0
GSM,255,1,1040,46042,0,29.531456,50.397287,7699,3,1,1339331003,1339815600,0
GSM,255,1,1040,4013,0,29.806408,50.420814,15822,8,1,1339331560,1354259497,0
GSM,255,1,1040,4011,0,29.895292,50.424304,18360,10,1,1339331564,1354258897,0
GSM,255,1,1040,4193,0,29.913354,50.426073,19646,12,1,1339331713,1354259197,0
GSM,255,1,1040,14333,0,29.824444,50.42527,9924,2,1,1339331839,1354259197,0
GSM,255,1,1040,4122,0,29.99782,50.428977,7025,4,1,1339331839,1354257533,0
GSM,255,1,1040,4082,0,29.930629,50.425714,11796,6,1,1339331866,1354258897,0
GSM,255,1,1040,23263,0,30.137821,50.439223,8456,5,1,1339332025,1354257018,0
GSM,255,1,1040,4081,0,29.984134,50.428152,7999,7,1,1339332119,1354258597,0
GSM,255,1,1040,23332,0,30.199355,50.444414,1467,2,1,1339333112,1354242767,0
GSM,255,1,1040,3261,0,30.25785,50.445824,13050,10,1,1339333112,1354257018,0
GSM,255,1,1020,20871,0,30.364448,50.455572,1000,111,1,1339312877,1339312877,0
GSM,255,1,1020,242,0,30.316085,50.44745,5445,5,1,1339333114,1354256420,0
GSM,255,1,1050,6031,0,30.445175,50.45432,1000,14,1,1339333114,1383540650,0
GSM,255,1,65532,402,0,30.458908081055,50.452651977539,1000,1,1,1339313241,1339313241,0
GSM,255,1,1050,1101,0,30.4747,50.440293,1015,2,1,1339313541,1339313541,0
GSM,255,1,1050,6471,0,30.480880737305,50.448532104492,1000,1,1,1339313343,1339313343,0
GSM,255,1,1050,20833,0,30.479233,50.440018,1000,5,1,1339333237,1363767879,0
GSM,255,1,1040,4191,0,30.042771,50.432132,12640,3,1,1339333239,1339813710,0
GSM,255,1,1040,3331,0,30.219955444336,50.445785522461,1000,1,1,1339312346,1339312346,0
GSM,255,1,1040,4195,0,30.167766,50.441675,4515,3,1,1339333239,1354256929,0
GSM,255,1,1040,4197,0,29.966704,50.427159,18055,10,1,1339333239,1354258897,0
GSM,255,1,1040,4072,0,30.295486450195,50.451278686523,1000,1,1,1339312645,1339312645,0
GSM,255,1,1040,3262,0,30.191791,50.443759,8374,4,1,1339333239,1354257018,0
GSM,255,1,1040,23261,0,30.296858,50.451284,3030,3,1,1339333239,1354243362,0
GSM,255,1,1040,4073,0,30.338743,50.454033,3078,2,1,1339312944,1339312944,0
GSM,255,1,1020,2283,0,30.310585,50.451987,5084,2,1,1339333240,1354256420,0
GSM,255,1,1020,2282,0,30.458908081055,50.452651977539,1000,1,1,1339313242,1339313242,0
GSM,255,1,1020,401,0,30.40474,50.452196,5143,9,1,1339313242,1339313242,0
GSM,255,1,1050,6473,0,30.468521118164,50.432052612305,1000,1,1,1339313540,1339313540,0
GSM,255,1,1130,6852,0,30.46028137207,50.425186157227,1000,1,1,1339313601,1339313601,0
GSM,255,1,1130,5183,0,30.458908081055,50.423812866211,1000,1,1,1339313640,1339313640,0
GSM,255,1,1050,20331,0,30.468521118164,50.432052612305,1000,1,1,1339313541,1339313541,0
GSM,255,1,1050,1481,0,30.468521118164,50.432052612305,1000,1,1,1339313541,1339313541,0
GSM,255,1,1140,143,0,30.496443,50.438921,2120,3,1,1339333519,1339732891,0
GSM,255,1,1050,7827,0,30.468521118164,50.432052612305,1000,1,1,1339313541,1339313541,0
GSM,255,1,1130,20293,0,30.480882,50.415574,1409,3,1,1339333579,1339636643,0
GSM,255,1,1130,20252,0,30.485000610352,50.41145324707,1000,1,1,1339313839,1339313839,0
GSM,255,1,1030,22551,0,30.512468,50.405505,2467,3,1,1339333740,1339636942,0
GSM,255,1,1130,20253,0,30.485000610352,50.41145324707,1000,1,1,1339313839,1339313839,0
GSM,255,1,1130,20841,0,30.485000610352,50.41145324707,1000,1,1,1339313839,1339313839,0
GSM,255,1,1130,20251,0,30.485000610352,50.41145324707,1000,1,1,1339313839,1339313839,0
GSM,255,1,1050,21222,0,30.485000610352,50.41145324707,1000,1,1,1339313839,1339313839,0
GSM,255,1,1030,381,0,30.52025,50.405504,1947,3,1,1339333921,1339636943,0
GSM,255,1,1030,22553,0,30.50423,50.410083,1855,2,1,1339333950,1339636117,0
GSM,255,1,1030,22402,0,30.562367,50.405965,3497,3,1,1339333950,1339638196,0
GSM,255,1,1030,22403,0,30.531693,50.404587,1000,2,1,1339333983,1339635634,0
GSM,255,1,1030,21283,0,30.528945922852,50.404586791992,1000,1,1,1339314138,1339314138,0
GSM,255,1,1030,21281,0,30.537873,50.403214,1000,2,1,1339334079,1339636943,0
GSM,255,1,1030,21282,0,30.498739,50.413517,2360,2,1,1339334079,1339636528,0
GSM,255,1,1030,7475,0,30.60173034668,50.393600463867,1000,1,1,1339314408,1339314408,0
GSM,255,1,1160,132,0,30.652541,50.40047,1874,2,1,1339334499,1339633956,0
GSM,255,1,1120,1171,0,30.612372,50.398072,5103,4,1,1339334546,1339635449,0
GSM,255,1,1030,22401,0,30.576327,50.398411,2319,2,1,1339334638,1339637898,0
GSM,255,1,1030,22013,0,30.570607,50.405048,2916,3,1,1339334638,1339638195,0
GSM,255,1,1340,891,0,30.739751,50.395324,4515,4,1,1339334772,1339633657,0
GSM,255,1,1160,131,0,30.711604,50.397287,7163,3,1,1339334844,1408433793,0
GSM,255,1,1930,5801,0,30.871365,50.355841,6807,6,1,1339334993,1354280153,0
GSM,255,1,1340,29251,0,30.887393,50.377125,9893,7,1,1339335143,1340816272,0
GSM,255,1,1340,1663,0,30.713435,50.39866,7070,3,1,1339335198,1408433793,0
GSM,255,1,1160,7022,0,30.810470581055,50.383987426758,1000,1,1,1339315033,1339315033,0
GSM,255,1,1340,1372,0,30.605736,50.421506,15098,10,1,1339335198,1408433793,0
GSM,255,1,1340,29082,0,30.813246,50.393645,9697,3,1,1339335477,1340815972,0
GSM,255,1,1340,29253,0,30.813246,50.393645,9697,3,1,1339335477,1340815972,0
GSM,255,1,1930,5802,0,30.924453735352,50.364761352539,1000,1,1,1339315332,1339315332,0
GSM,255,1,1340,29085,0,30.924453735352,50.364761352539,1000,1,1,1339315332,1339315332,0
GSM,255,1,1930,29143,0,30.891733,50.370495,7860,6,1,1339336008,1340815372,0
GSM,255,1,1930,11173,0,30.929949,50.361231,2345,7,1,1339336306,1393027205,0
GSM,255,1,1930,29142,0,30.922051,50.364762,1428,4,1,1339336313,1339633059,0
GSM,255,1,1930,3063,0,30.931409,50.369918,10620,16,1,1339336313,1393505110,0
GSM,255,1,1930,29145,0,30.928379,50.362408,2514,7,1,1339336313,1393026904,0
GSM,255,1,1930,29146,0,30.904062,50.366734,8814,7,1,1339336313,1393026004,0
GSM,255,1,1930,411,0,30.86679,50.36752,6276,4,1,1339336313,1340808569,0
GSM,255,1,1930,11193,0,30.971145629883,50.340042114258,1000,1,1,1339316591,1339316591,0
GSM,255,1,1930,11172,0,30.956039428711,50.348281860352,1000,1,1,1339316494,1339316494,0
GSM,255,1,1930,21,0,30.967381,50.345884,5176,4,1,1339336604,1393026309,0
GSM,255,1,1930,29052,0,31.163722,50.309658,17953,5,1,1339336869,1339631864,0
GSM,255,1,1930,3062,0,30.981465,50.340738,4026,2,1,1339336873,1339632461,0
GSM,255,1,1930,5021,0,30.971618,50.344627,4847,3,1,1339336873,1393026904,0
GSM,255,1,1930,5022,0,30.988325,50.336616,3369,2,1,1339336873,1393026904,0
GSM,255,1,1930,10543,0,31.111221313477,50.307083129883,1000,1,1,1339317090,1339317090,0
GSM,255,1,1930,43092,0,31.182632446289,50.304336547852,1000,1,1,1339317230,1339317230,0
GSM,255,1,1930,10542,0,31.111221313477,50.307083129883,1000,1,1,1339317091,1339317091,0
GSM,255,1,1930,23,0,31.022694,50.333896,6956,2,1,1339337152,1339632461,0
GSM,255,1,1930,29053,0,31.052182,50.317623,4954,3,1,1339337152,1339631863,0
GSM,255,1,1930,10912,0,31.111221313477,50.307083129883,1000,1,1,1339317091,1339317091,0
GSM,255,1,1930,29056,0,31.111221313477,50.307083129883,1000,1,1,1339317091,1339317091,0
GSM,255,1,1930,29051,0,31.262996,50.298942,10818,2,1,1339317688,1339317688,0
GSM,255,1,1930,10932,0,31.333694458008,50.302963256836,1000,1,1,1339317528,1339317528,0
GSM,255,1,1930,29055,0,31.174395,50.305744,6341,2,1,1339337432,1339631438,0
GSM,255,1,1930,29183,0,31.06331,50.340901,14793,2,1,1339337432,1340807969,0
GSM,255,1,1930,3083,0,31.103008,50.316755,11491,3,1,1339337432,1339631864,0
GSM,255,1,1340,11361,0,31.263656616211,50.304336547852,1000,1,1,1339317390,1339317390,0
GSM,255,1,1930,43001,0,31.433973,50.282844,7712,3,1,1339337474,1339630831,0
GSM,255,1,1930,43091,0,31.41471862793,50.290603637695,1000,1,1,1339317687,1339317687,0
GSM,255,1,1930,29413,0,31.59841,50.240831,15117,7,1,1339337688,1339630668,0
GSM,255,1,1930,10602,0,31.284963,50.298229,9256,2,1,1339337712,1339631266,0
GSM,255,1,1930,4212,0,31.427117,50.282403,9209,3,1,1339337992,1339630967,0
GSM,255,1,1930,29772,0,31.500441,50.256826,15050,3,1,1339337992,1339630967,0
GSM,255,1,1930,11271,0,31.41821,50.280362,8668,2,1,1339337992,1339630967,0
GSM,255,1,1930,43142,0,31.534194946289,50.256271362305,1000,1,1,1339317987,1339317987,0
GSM,255,1,1930,43002,0,31.344779,50.281145,13744,2,1,1339337992,1339631266,0
GSM,255,1,1930,4211,0,31.532966,50.2454,17666,3,1,1339338097,1339630967,0
GSM,255,1,1930,4213,0,31.664657592773,50.209579467773,1000,1,1,1339318285,1339318285,0
GSM,255,1,1930,24193,0,31.548708,50.248089,9293,2,1,1339338272,1339630669,0
GSM,255,1,1930,29172,0,31.576382,50.239379,11486,3,1,1339338272,1339630669,0
GSM,255,1,1930,24211,0,31.664657592773,50.209579467773,1000,1,1,1339318285,1339318285,0
GSM,255,1,1930,10083,0,31.716848,50.215786,5583,2,1,1339338369,1339627083,0
GSM,255,1,1930,29411,0,31.663078,50.221512,10289,6,1,1339338414,1339630369,0
GSM,255,1,1930,13881,0,31.831268,50.224238,5469,3,1,1339338522,1339626784,0
GSM,255,1,1930,29412,0,31.608689,50.240132,14384,5,1,1339338552,1339630669,0
GSM,255,1,1930,4222,0,31.692585,50.219221,8181,3,1,1339338552,1339627381,0
GSM,255,1,1930,45961,0,31.593339,50.252716,15756,3,1,1339338552,1339630669,0
GSM,255,1,1930,24192,0,31.694626,50.242557,8537,6,1,1339338552,1383376682,0
GSM,255,1,1930,4235,0,31.969533,50.232615,10460,4,1,1339338653,1339626485,0
GSM,255,1,1930,4221,0,31.86834,50.223799,7911,3,1,1339338693,1339626784,0
GSM,255,1,1930,4231,0,31.960169,50.226125,14328,5,1,1339338830,1339626784,0
GSM,255,1,1930,4233,0,31.869593,50.221053,17584,4,1,1339338833,1339627082,0
GSM,255,1,13060,33016,0,32.233531,50.235683,6542,4,1,1339320625,1339320625,0
GSM,255,1,13060,33012,0,32.243256,50.237973,5805,3,1,1339320626,1339320626,0
GSM,255,1,13060,33013,0,32.204360961914,50.228805541992,1000,1,1,1339319478,1339319478,0
GSM,255,1,13060,33015,0,32.232633,50.239537,7093,5,1,1339339957,1339625888,0
GSM,255,1,13060,33443,0,32.204360961914,50.228805541992,1000,1,1,1339319478,1339319478,0
GSM,255,1,13060,39885,0,32.349923,50.248968,6970,3,1,1339340660,1339625590,0
GSM,255,1,13060,33011,0,32.291769,50.245346,11348,3,1,1339340745,1339625889,0
GSM,255,1,13060,64892,0,32.370532,50.253536,3625,2,1,1339320924,1339320924,0
GSM,255,1,7610,43631,0,32.319717407227,50.256271362305,1000,1,1,1339320626,1339320626,0
GSM,255,1,13060,33847,0,32.427533,50.243926,4286,2,1,1339340915,1339625291,0
GSM,255,1,13060,63121,0,32.522988,50.211418,5474,3,1,1339341034,1339624992,0
GSM,255,1,13060,33022,0,32.339495,50.239045,14637,5,1,1339341084,1339625889,0
GSM,255,1,13060,63124,0,32.516969,50.208498,8269,5,1,1339341084,1339624992,0
GSM,255,1,13060,33922,0,32.540394,50.198146,6639,3,1,1339341160,1339624992,0
GSM,255,1,13060,33921,0,32.613068,50.159103,17532,9,1,1339341249,1339624693,0
GSM,255,1,13060,33856,0,32.547987,50.193383,7396,5,1,1339341334,1339624992,0
GSM,255,1,13060,63151,0,32.302342,50.230291,15549,3,1,1339341364,1339625889,0
GSM,255,1,13060,33027,0,32.444714,50.236383,5701,2,1,1339341364,1339625291,0
GSM,255,1,13060,33857,0,32.463934,50.233403,7102,3,1,1339341364,1339625291,0
GSM,255,1,13060,39886,0,32.386355,50.230942,9612,2,1,1339341364,1339625590,0
GSM,255,1,13060,64257,0,32.598541,50.16675,9477,5,1,1339341411,1339624693,0
GSM,255,1,13060,33943,0,32.634921,50.148827,6209,4,1,1339341587,1339624395,0
GSM,255,1,13060,63122,0,32.573379,50.180992,11861,6,1,1339341645,1339624992,0
GSM,255,1,13060,33441,0,32.464638,50.197566,23760,7,1,1339341645,1339625889,0
GSM,255,1,13060,35756,0,32.594375610352,50.15739440918,1000,1,1,1339321521,1339321521,0
GSM,255,1,13030,62927,0,32.757797241211,50.085983276367,1000,1,1,1339321966,1339321966,0
GSM,255,1,13060,64256,0,32.64201,50.145047,5828,3,1,1339341926,1339623782,0
GSM,255,1,13060,33021,0,32.564929,50.188551,12853,6,1,1339341926,1339624992,0
GSM,255,1,13030,33037,0,32.692311,50.117263,10548,4,1,1339341932,1339623889,0
GSM,255,1,13030,37837,0,32.860107,50.047531,1000,2,1,1339322268,1339322268,0
GSM,255,1,13030,33035,0,32.819179,50.049333,8666,13,1,1339342264,1339623184,0
GSM,255,1,13030,63652,0,33.013936,50.034492,3939,2,1,1339323013,1339323013,0
GSM,255,1,13030,33033,0,32.770234,50.089461,11749,4,1,1339342489,1339623483,0
GSM,255,1,13030,33031,0,32.837209,50.076107,16640,4,1,1339342489,1339623484,0
GSM,255,1,13030,33032,0,32.818956,50.077091,6923,2,1,1339342489,1339623185,0
GSM,255,1,13060,33941,0,32.704398,50.124069,16576,3,1,1339342489,1339623783,0
GSM,255,1,13030,33036,0,32.813569,50.048369,8454,5,1,1339342489,1339623185,0
GSM,255,1,13030,65093,0,32.907485961914,50.051651000977,1000,1,1,1339322417,1339322417,0
GSM,255,1,13030,33137,0,32.905435,50.053748,6640,2,1,1339342528,1339622886,0
GSM,255,1,13030,33191,0,33.00468,50.022142,8354,4,1,1339342682,1339622588,0
GSM,255,1,13030,37835,0,32.941848,50.042075,9399,4,1,1339342771,1339622886,0
GSM,255,1,13030,33135,0,32.998123168945,50.048904418945,1000,1,1,1339322715,1339322715,0
GSM,255,1,13030,37836,0,32.905435,50.053748,6640,2,1,1339342771,1339622886,0
GSM,255,1,13030,32835,0,33.0438,50.009082,5797,4,1,1339342875,1339622288,0
